YEAR,QUARTER,MONTH,WEEK,DAY,DAY_OF_WEEK,IS_WEEKEND,SEASON,HOUR,TIME_OF_DAY,PART,CRIME_TYPE,CRIME_CATEGORY,SEVERITY,ARREST,QUALITY_OF_LIFE,ADDRESS,LAT,LON,DATEEND
2023,3,9,35,3,Sunday,True,Fall,0.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 E  WATER ST,43.050487,-76.15211,2023-09-03
2023,4,11,46,16,Thursday,False,Fall,17.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-11-16
2023,1,3,11,14,Tuesday,False,Spring,14.0,Afternoon (12-17),Part1,BURGLARY,Property,3,True,False,100 E BEARD AV,43.026985,-76.14589,2023-03-14
2023,4,11,45,12,Sunday,True,Fall,22.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 E BISSELL ST,43.024089,-76.15671,2023-11-12
2023,3,8,32,12,Saturday,True,Summer,17.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,100 E BEARD AV,43.026985,-76.14589,2023-08-12
2023,3,7,26,1,Saturday,True,Summer,17.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-07-01
2023,4,10,43,29,Sunday,True,Fall,22.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 E BRIGHTON AV,43.020638,-76.142929,2023-10-29
2023,4,10,43,28,Saturday,True,Fall,21.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 E BRIGHTON AV,43.020638,-76.142929,2023-10-28
2023,3,7,30,28,Friday,False,Summer,5.0,Night (0-5),Part1,MV THEFT,Property,2,True,False,100 E BRIGHTON AV,43.020638,-76.142929,2023-07-28
2023,2,6,24,12,Monday,False,Summer,21.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 E CHAFFEE AV,42.997788,-76.152796,2023-06-12
2023,3,7,27,3,Monday,False,Summer,13.0,Afternoon (12-17),Part1,BURGLARY,Property,3,True,False,1 DESTINY USA DR,43.067961,-76.173723,2023-07-03
2023,3,8,31,4,Friday,False,Summer,22.0,Evening (18-23),Part1,MV THEFT,Property,2,True,False,100 E BRIGHTON AV,43.020638,-76.142929,2023-08-04
2023,3,7,29,20,Thursday,False,Summer,19.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-07-20
2023,2,5,18,2,Tuesday,False,Spring,7.0,Morning (6-11),Part1,LARCENY,Property,2,True,False,100 E BRIGHTON AV,43.020638,-76.142929,2023-05-02
2023,3,7,27,9,Sunday,True,Summer,10.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-07-09
2023,3,9,39,29,Friday,False,Fall,0.0,Night (0-5),Part1,ROBBERY,Violent,4,False,False,100 E COLVIN ST,43.025526,-76.145184,2023-09-29
2023,4,10,41,11,Wednesday,False,Fall,14.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,100 E COLVIN ST,43.025526,-76.145184,2023-10-11
2023,4,11,46,17,Friday,False,Fall,20.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-11-17
2023,4,10,41,13,Friday,False,Fall,1.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 E GLEN AV,43.005348,-76.143094,2023-10-13
2023,4,10,42,19,Thursday,False,Fall,21.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 E GLEN AV,43.005348,-76.143094,2023-10-19
2023,2,6,26,28,Wednesday,False,Summer,16.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-06-28
2023,2,6,25,22,Thursday,False,Summer,18.0,Evening (18-23),Part1,BURGLARY,Property,3,False,False,100 E JEFFERSON ST,43.047005,-76.152163,2023-06-22
2023,3,7,27,4,Tuesday,False,Summer,12.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-07-04
2023,3,8,31,4,Friday,False,Summer,13.0,Afternoon (12-17),Part1,BURGLARY,Property,3,True,False,100 E JEFFERSON ST,43.047005,-76.152163,2023-08-04
2023,2,5,19,12,Friday,False,Spring,12.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,100 E JEFFERSON ST,43.047005,-76.152163,2023-05-12
2023,3,8,31,2,Wednesday,False,Summer,9.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 E MATSON AV,43.013331,-76.141659,2023-08-02
2023,4,11,46,17,Friday,False,Fall,5.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 E LAFAYETTE AV,43.019601,-76.142419,2023-11-17
2023,4,12,51,19,Tuesday,False,Winter,12.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,0 MAXWELL CT,43.005807,-76.157318,2023-12-19
2023,4,12,49,9,Saturday,True,Winter,11.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 E LAFAYETTE AV,43.019601,-76.142419,2023-12-09
2023,4,11,46,17,Friday,False,Fall,15.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-11-17
2023,3,7,29,17,Monday,False,Summer,8.0,Morning (6-11),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 E RAYNOR AV,43.035363,-76.14939,2023-07-17
2023,3,7,27,6,Thursday,False,Summer,15.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-07-06
2023,4,11,46,17,Friday,False,Fall,18.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 E REMINGTON AV,43.018499,-76.133322,2023-11-17
2023,3,7,29,17,Monday,False,Summer,22.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-07-17
2023,1,2,7,13,Monday,False,Winter,23.0,Evening (18-23),Part1,MV THEFT,Property,2,True,False,100 E WATER ST,43.050487,-76.15211,2023-02-13
2023,2,6,22,2,Friday,False,Summer,17.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 EASTMAN AV,43.021899,-76.159383,2023-06-02
2023,4,10,40,8,Sunday,True,Fall,10.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,100 E WATER ST,43.050487,-76.15211,2023-10-08
2023,4,11,48,29,Wednesday,False,Fall,12.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 EDGEHILL RD,43.046089,-76.104283,2023-11-29
2023,3,9,36,9,Saturday,True,Fall,21.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 ELK ST,43.02482,-76.14488,2023-09-09
2023,2,4,16,22,Saturday,True,Spring,17.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 ELK ST,43.02482,-76.14488,2023-04-22
2023,3,7,26,2,Sunday,True,Summer,18.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 ELDORADO ST,43.063443,-76.122516,2023-07-02
2023,1,3,13,31,Friday,False,Spring,12.0,Afternoon (12-17),Part1,ROBBERY,Violent,4,True,False,100 ELMHURST AV,43.021,-76.155823,2023-03-31
2023,3,9,38,18,Monday,False,Fall,2.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 ELK ST,43.02482,-76.14488,2023-09-18
2023,4,12,51,20,Wednesday,False,Winter,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 ELMWOOD AVE,43.018763,-76.161563,2023-12-20
2023,1,1,1,3,Tuesday,False,Winter,9.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 ENGLEWOOD AV,43.005191,-76.154376,2023-01-03
2023,1,1,2,13,Friday,False,Winter,19.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 ERIE ST,43.053722,-76.188018,2023-01-13
2023,3,9,36,5,Tuesday,False,Fall,15.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 ERIE BLVD E,43.05084,-76.152094,2023-09-05
2023,1,1,1,3,Tuesday,False,Winter,22.0,Evening (18-23),Part1,LARCENY,Property,2,True,False,100 FAGE AV,43.023938,-76.14725,2023-01-03
2023,3,7,28,16,Sunday,True,Summer,21.0,Evening (18-23),Part1,BURGLARY,Property,3,False,False,100 FAGE AV,43.023938,-76.14725,2023-07-16
2023,3,7,30,24,Monday,False,Summer,21.0,Evening (18-23),Part1,LARCENY,Property,2,True,False,100 EUREKA ST,43.053526,-76.175308,2023-07-24
2023,2,6,22,3,Saturday,True,Summer,23.0,Evening (18-23),Part1,BURGLARY,Property,3,True,False,100 FAGE AV,43.023938,-76.14725,2023-06-03
2023,2,6,26,29,Thursday,False,Summer,3.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 FAGE AV,43.023938,-76.14725,2023-06-29
2023,3,8,31,6,Sunday,True,Summer,22.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 FAGE AV,43.023938,-76.14725,2023-08-06
2023,3,9,36,8,Friday,False,Fall,9.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 FAGE AV,43.023938,-76.14725,2023-09-08
2023,4,12,51,20,Wednesday,False,Winter,18.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 FEIGEL AVE,43.072239,-76.123884,2023-12-20
2023,2,4,16,21,Friday,False,Spring,5.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 FELLOWS AV,43.045374,-76.115819,2023-04-21
2023,3,7,29,19,Wednesday,False,Summer,2.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 E GENESEE ST,43.042275,-76.092687,2023-07-19
2023,4,11,47,23,Thursday,False,Fall,1.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 E GENESEE ST,43.042275,-76.092687,2023-11-23
2023,1,2,5,3,Friday,False,Winter,15.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 E GENESEE ST,43.042275,-76.092687,2023-02-03
2023,3,9,37,11,Monday,False,Fall,1.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 E ONONDAGA ST,43.044687,-76.15102,2023-09-11
2023,3,8,35,31,Thursday,False,Summer,4.0,Night (0-5),Part1,LARCENY,Property,2,True,False,100 E ONONDAGA ST,43.044687,-76.15102,2023-08-31
2023,2,5,18,3,Wednesday,False,Spring,2.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 E ONONDAGA ST,43.044687,-76.15102,2023-05-03
2023,3,8,34,27,Sunday,True,Summer,16.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 E ONONDAGA ST,43.044687,-76.15102,2023-08-27
2023,2,5,19,11,Thursday,False,Spring,16.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 E ONONDAGA ST,43.044687,-76.15102,2023-05-11
2023,3,8,31,6,Sunday,True,Summer,22.0,Evening (18-23),Part1,MV THEFT,Property,2,True,False,100 E WARRINGTON RD,42.994179,-76.143294,2023-08-06
2023,1,3,12,25,Saturday,True,Spring,19.0,Evening (18-23),Part1,BURGLARY,Property,3,False,False,100 E WASHINGTON ST,43.049394,-76.151835,2023-03-25
2023,2,4,17,26,Wednesday,False,Spring,19.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 E WASHINGTON ST,43.049394,-76.151835,2023-04-26
2023,4,11,45,7,Tuesday,False,Fall,5.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 E WASHINGTON ST,43.049394,-76.151835,2023-11-07
2023,1,3,13,29,Wednesday,False,Spring,16.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,100 EDMUND AV,43.017579,-76.153518,2023-03-29
2023,3,8,34,23,Wednesday,False,Summer,1.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 EDTIM RD,43.070319,-76.116825,2023-08-23
2023,4,11,47,26,Sunday,True,Fall,2.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 EDTIM RD,43.070319,-76.116825,2023-11-26
2023,3,8,35,28,Monday,False,Summer,22.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 EDTIM RD,43.070319,-76.116825,2023-08-28
2023,4,10,41,14,Saturday,True,Fall,3.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 EDTIM RD,43.070319,-76.116825,2023-10-14
2023,3,9,38,20,Wednesday,False,Fall,22.0,Evening (18-23),Part1,MV THEFT,Property,2,True,False,100 EDTIM RD,43.070319,-76.116825,2023-09-20
2023,4,10,41,9,Monday,False,Fall,14.0,Afternoon (12-17),Part1,BURGLARY,Property,3,False,False,100 EDTIM RD,43.070319,-76.116825,2023-10-09
2023,3,8,32,10,Thursday,False,Summer,0.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 EDTIM RD,43.070319,-76.116825,2023-08-10
2023,3,8,33,16,Wednesday,False,Summer,1.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 EDTIM RD,43.070319,-76.116825,2023-08-16
2023,2,4,15,12,Wednesday,False,Spring,8.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 EDTIM RD,43.070319,-76.116825,2023-04-12
2023,1,1,4,23,Monday,False,Winter,9.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 EDTIM RD,43.070319,-76.116825,2023-01-23
2023,4,10,42,22,Sunday,True,Fall,20.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 EDTIM RD,43.070319,-76.116825,2023-10-22
2023,1,1,4,28,Saturday,True,Winter,21.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 EDTIM RD,43.070319,-76.116825,2023-01-28
2023,3,9,37,11,Monday,False,Fall,3.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 EDTIM RD,43.070319,-76.116825,2023-09-11
2023,3,9,39,28,Thursday,False,Fall,17.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,100 ELLEN ST,43.079886,-76.151529,2023-09-28
2023,3,9,38,23,Saturday,True,Fall,3.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 ELLEN ST,43.079886,-76.151529,2023-09-23
2023,3,8,35,31,Thursday,False,Summer,23.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 ELIZ.BLACKWELL ST,43.044075,-76.139716,2023-08-31
2023,3,7,31,31,Monday,False,Summer,1.0,Night (0-5),Part1,LARCENY,Property,2,True,False,100 EMERSON AV,43.047666,-76.183344,2023-07-31
2023,3,7,28,11,Tuesday,False,Summer,22.0,Evening (18-23),Part1,BURGLARY,Property,3,False,False,100 EMERSON AV,43.047666,-76.183344,2023-07-11
2023,1,3,10,9,Thursday,False,Spring,12.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 ENFIELD PL,43.040448,-76.092489,2023-03-09
2023,4,11,44,3,Friday,False,Fall,21.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 FARM ACRE RD,43.018956,-76.122176,2023-11-03
2023,4,10,41,9,Monday,False,Fall,12.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,100 FAYETTE BLVD,43.048818,-76.103428,2023-10-09
2023,1,2,6,12,Sunday,True,Winter,11.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 FARM ACRE RD,43.018956,-76.122176,2023-02-12
2023,4,10,44,30,Monday,False,Fall,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 FARM ACRE RD,43.018956,-76.122176,2023-10-30
2023,1,1,2,14,Saturday,True,Winter,22.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 FITCH ST,43.03512,-76.165826,2023-01-14
2023,3,7,30,26,Wednesday,False,Summer,2.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 FOBES AV,43.070121,-76.111232,2023-07-26
2023,1,2,7,14,Tuesday,False,Winter,2.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 FRISBIE CT,43.041456,-76.14113,2023-02-14
2023,3,8,32,8,Tuesday,False,Summer,19.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 FRISBIE CT,43.041456,-76.14113,2023-08-08
2023,1,2,5,5,Sunday,True,Winter,1.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 FRISBIE CT,43.041456,-76.14113,2023-02-05
2023,3,8,34,27,Sunday,True,Summer,5.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 FRISBIE CT,43.041456,-76.14113,2023-08-27
2023,3,9,37,14,Thursday,False,Fall,15.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 GIFFORD ST,43.043256,-76.085847,2023-09-14
2023,4,10,42,20,Friday,False,Fall,12.0,Afternoon (12-17),Part1,MV THEFT,Property,2,True,False,100 GIFFORD ST,43.043256,-76.085847,2023-10-20
2023,1,1,1,4,Wednesday,False,Winter,12.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 GIMINSKI DR,43.058727,-76.171815,2023-01-04
2023,4,10,40,8,Sunday,True,Fall,1.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 GIMINSKI DR,43.058727,-76.171815,2023-10-08
2023,3,9,37,12,Tuesday,False,Fall,16.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 GRACE ST,43.040295,-76.163994,2023-09-12
2023,3,7,28,15,Saturday,True,Summer,18.0,Evening (18-23),Part1,BURGLARY,Property,3,False,False,100 GRACE ST,43.040295,-76.163994,2023-07-15
2023,3,8,33,15,Tuesday,False,Summer,9.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 GRACE ST,43.040295,-76.163994,2023-08-15
2023,1,1,1,8,Sunday,True,Winter,7.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,100 GRACE ST,43.040295,-76.163994,2023-01-08
2023,2,6,25,19,Monday,False,Summer,1.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 GRACE ST,43.040295,-76.163994,2023-06-19
2023,2,4,16,21,Friday,False,Spring,16.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,100 GRACE ST,43.040295,-76.163994,2023-04-21
2023,3,7,29,17,Monday,False,Summer,23.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 GRAND AV,43.041015,-76.172661,2023-07-17
2023,4,12,50,11,Monday,False,Winter,14.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,100 GRAND AV,43.041015,-76.172661,2023-12-11
2023,4,12,50,15,Friday,False,Winter,2.0,Night (0-5),Part1,MV THEFT,Property,2,False,False,100 GRAND AV,43.041015,-76.172661,2023-12-15
2023,4,12,49,6,Wednesday,False,Winter,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 GRAND AV,43.041015,-76.172661,2023-12-06
2023,1,1,4,24,Tuesday,False,Winter,18.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 GRAND AV,43.041015,-76.172661,2023-01-24
2023,4,11,44,3,Friday,False,Fall,1.0,Night (0-5),Part1,BURGLARY,Property,3,False,False,100 GREEN ST,43.055685,-76.136404,2023-11-03
2023,4,12,49,6,Wednesday,False,Winter,11.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 GREEN ST,43.055685,-76.136404,2023-12-06
2023,3,8,31,5,Saturday,True,Summer,5.0,Night (0-5),Part1,BURGLARY,Property,3,False,False,100 GREEN ST,43.055685,-76.136404,2023-08-05
2023,4,12,50,14,Thursday,False,Winter,21.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 GROVE ST,43.010496,-76.155638,2023-12-14
2023,4,11,48,29,Wednesday,False,Fall,16.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 GROVE ST,43.010496,-76.155638,2023-11-29
2023,3,7,30,26,Wednesday,False,Summer,16.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,100 HANCOCK DR,43.02675,-76.180072,2023-07-26
2023,3,8,34,21,Monday,False,Summer,6.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 HANCOCK DR,43.02675,-76.180072,2023-08-21
2023,3,7,28,10,Monday,False,Summer,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,100 HARDING PL,43.078014,-76.137808,2023-07-10
2023,3,9,38,22,Friday,False,Fall,3.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 HARFORD RD,43.081569,-76.143096,2023-09-22
2023,3,9,36,4,Monday,False,Fall,9.0,Morning (6-11),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 HARRINGTON RD,43.041249,-76.102371,2023-09-04
2023,3,9,35,2,Saturday,True,Fall,0.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 HERKIMER ST,43.054767,-76.188919,2023-09-02
2023,3,8,34,21,Monday,False,Summer,21.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 HERKIMER ST,43.054767,-76.188919,2023-08-21
2023,3,8,32,12,Saturday,True,Summer,11.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,100 HERKIMER ST,43.054767,-76.188919,2023-08-12
2023,2,4,13,1,Saturday,True,Spring,0.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 HIGHRIDGE PL,43.026642,-76.197235,2023-04-01
2023,4,11,47,26,Sunday,True,Fall,20.0,Evening (18-23),Part1,MV THEFT,Property,2,False,False,100 ALEXANDER AV,43.033831,-76.151978,2023-11-26
2023,1,1,2,13,Friday,False,Winter,23.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 ALBERT TER,43.034148,-76.146982,2023-01-13
2023,4,11,48,30,Thursday,False,Fall,0.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 ALBERT TER,43.034148,-76.146982,2023-11-30
2023,1,3,12,26,Sunday,True,Spring,0.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 ALEXANDER AV,43.033831,-76.151978,2023-03-26
2023,2,4,16,21,Friday,False,Spring,23.0,Evening (18-23),Part1,BURGLARY,Property,3,False,False,100 ALMOND ST,43.050574,-76.1422,2023-04-21
2023,2,6,24,15,Thursday,False,Summer,22.0,Evening (18-23),Part1,BURGLARY,Property,3,False,False,100 ALMOND ST,43.050574,-76.1422,2023-06-15
2023,3,7,26,1,Saturday,True,Summer,2.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 AMHERST AV,43.023124,-76.144078,2023-07-01
2023,2,5,21,26,Friday,False,Spring,20.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 AMHERST AV,43.023124,-76.144078,2023-05-26
2023,1,2,7,19,Sunday,True,Winter,5.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 AMHERST AV,43.023124,-76.144078,2023-02-19
2023,4,10,41,12,Thursday,False,Fall,3.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 ANDERSON AV,43.00806,-76.142841,2023-10-12
2023,4,10,41,10,Tuesday,False,Fall,11.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 ANNETTA ST,43.022153,-76.162752,2023-10-10
2023,4,10,44,30,Monday,False,Fall,3.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 ANNETTA ST,43.022153,-76.162752,2023-10-30
2023,3,7,29,20,Thursday,False,Summer,2.0,Night (0-5),Part1,LARCENY,Property,2,False,False,100 ANNETTA ST,43.022153,-76.162752,2023-07-20
2023,4,10,43,27,Friday,False,Fall,17.0,Afternoon (12-17),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 ARNTS PL,43.075463,-76.156179,2023-10-27
2023,3,7,29,20,Thursday,False,Summer,6.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 ARLINGTON AV,43.0236,-76.16719,2023-07-20
2023,2,6,22,1,Thursday,False,Summer,22.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 ASHDALE AV,43.068822,-76.108402,2023-06-01
2023,2,5,18,3,Wednesday,False,Spring,18.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 ASHDALE AV,43.068822,-76.108402,2023-05-03
2023,2,4,17,29,Saturday,True,Spring,17.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,100 ASHDALE AV,43.068822,-76.108402,2023-04-29
2023,4,12,49,6,Wednesday,False,Winter,10.0,Morning (6-11),Part1,LARCENY,Property,2,False,False,100 ASHDALE AV,43.068822,-76.108402,2023-12-06
2023,4,11,45,7,Tuesday,False,Fall,21.0,Evening (18-23),Part1,BURGLARY,Property,3,False,False,100 BALDWIN AV,43.016622,-76.155329,2023-11-07
2023,4,11,48,27,Monday,False,Fall,20.0,Evening (18-23),Part1,AGGRAVATED ASSAULT,Violent,4,True,False,100 BALDWIN AV,43.016622,-76.155329,2023-11-27
2023,4,12,49,9,Saturday,True,Winter,8.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,100 BALDWIN AV,43.016622,-76.155329,2023-12-09
2023,3,9,39,30,Saturday,True,Fall,20.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,100 BALDWIN AVE,43.016622,-76.155329,2023-09-30
2023,3,8,31,2,Wednesday,False,Summer,23.0,Evening (18-23),Part1,BURGLARY,Property,3,False,False,100 BALL CIR,43.012594,-76.134642,2023-08-02
2023,3,7,29,20,Thursday,False,Summer,2.0,Night (0-5),Part1,BURGLARY,Property,3,True,False,100 BALL CIR,43.012594,-76.134642,2023-07-20
2023,1,1,5,31,Tuesday,False,Winter,11.0,Morning (6-11),Part1,MV THEFT,Property,2,False,False,100 BALL CIR,43.012594,-76.134642,2023-01-31
2023,3,9,36,4,Monday,False,Fall,3.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 BALLANTYNE RD,43.010778,-76.142247,2023-09-04
2023,4,11,44,1,Wednesday,False,Fall,0.0,Night (0-5),Part1,AGGRAVATED ASSAULT,Violent,4,False,False,100 BALLANTYNE RD,43.010778,-76.142247,2023-11-01
2023,1,1,2,12,Thursday,False,Winter,14.0,Afternoon (12-17),Part1,LARCENY,Property,2,True,False,1 DESTINY USA DR,43.067961,-76.173723,2023-01-12
2023,4,10,44,30,Monday,False,Fall,15.0,Afternoon (12-17),Part1,LARCENY,Property,2,True,False,1 DESTINY USA DR,43.067961,-76.173723,2023-10-30
2023,1,3,12,21,Tuesday,False,Spring,13.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-03-21
2023,1,3,11,19,Sunday,True,Spring,16.0,Afternoon (12-17),Part1,LARCENY,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-03-19
2023,1,3,11,18,Saturday,True,Spring,21.0,Evening (18-23),Part1,BURGLARY,Property,3,True,False,1 DESTINY USA DR,43.067961,-76.173723,2023-03-18
2023,1,3,11,18,Saturday,True,Spring,20.0,Evening (18-23),Part1,LARCENY,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-03-18
2023,1,1,2,13,Friday,False,Winter,13.0,Afternoon (12-17),Part1,BURGLARY,Property,3,True,False,1 DESTINY USA DR,43.067961,-76.173723,2023-01-13
2023,1,3,11,18,Saturday,True,Spring,17.0,Afternoon (12-17),Part1,MV THEFT,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-03-18
2023,3,9,37,12,Tuesday,False,Fall,15.0,Afternoon (12-17),Part1,LARCENY,Property,2,True,False,1 DESTINY USA DR,43.067961,-76.173723,2023-09-12
2023,1,3,11,17,Friday,False,Spring,3.0,Night (0-5),Part1,LARCENY,Property,2,False,False,1 DESTINY USA DR,43.067961,-76.173723,2023-03-17
